"Date(UTC)","UnixTimeStamp","Supply","MarketCap","Price"
"7/30/2015","1438214400","72049306.59375","0","0.00"
"7/31/2015","1438300800","72085498.31250","0","0.00"
"8/1/2015","1438387200","72113204.25000","0","0.00"
"8/2/2015","1438473600","72141427.68750","0","0.00"
"8/3/2015","1438560000","72169404.40625","0","0.00"
"8/4/2015","1438646400","72197882.84375","0","0.00"
"8/5/2015","1438732800","72225411.43750","0","0.00"
"8/6/2015","1438819200","72252486.90625","0","0.00"
"8/7/2015","1438905600","72279924.56250","216.8397736875","3.00"
"8/8/2015","1438992000","72307868.00000","86.7694416","1.20"
"8/9/2015","1439078400","72335046.28125","86.8020555375","1.20"
"8/10/2015","1439164800","72362863.62500","0","0.00"
"8/11/2015","1439251200","72390891.43750","71.666982523125","0.99"
"8/12/2015","1439337600","72418262.37500","93.41955846375","1.29"
"8/13/2015","1439424000","72446530.50000","136.19947734","1.88"
"8/14/2015","1439510400","72477637.21875","129.7349706215625","1.79"
"8/15/2015","1439596800","72506149.87500","129.78600827625","1.79"
"8/17/2015","1439769600","72534268.78125","94.294549415625","1.30"
"8/16/2015","1439683200","72561363.31250","99.409067738125","1.37"
"8/18/2015","1439856000","72587526.12500","98.71903553","1.36"
"8/19/2015","1439942400","72614808.15625","90.04236211375","1.24"
"8/20/2015","1440028800","72635865.18750","110.406515085","1.52"
"8/21/2015","1440115200","72662556.12500","104.63408082","1.44"
"8/22/2015","1440201600","72690106.59375","101.76614923125","1.40"
"8/23/2015","1440288000","72716362.21875","98.1670889953125","1.35"
"8/24/2015","1440374400","72743695.50000","90.20218242","1.24"
"8/25/2015","1440460800","72770431.59375","92.4184481240625","1.27"
"8/26/2015","1440547200","72796569.56250","85.89995208375","1.18"
"8/27/2015","1440633600","72821102.37500","83.0160567075","1.14"
"8/28/2015","1440720000","72845327.53125","94.698925790625","1.30"
"8/29/2015","1440806400","72867852.53125","85.984065986875","1.18"
"8/30/2015","1440892800","72889306.12500","96.213884085","1.32"
"8/31/2015","1440979200","72910599.56250","95.512885426875","1.31"
"9/1/2015","1441065600","72930942.53125","99.1860818425","1.36"
"9/2/2015","1441152000","72949329.87500","83.1622360575","1.14"
"9/3/2015","1441238400","72966710.81250","89.749054299375","1.23"
"9/4/2015","1441324800","72989792.68750","98.536220128125","1.35"
"9/5/2015","1441411200","73015421.75000","100.0311277975","1.37"
"9/6/2015","1441497600","73041590.03125","97.875730641875","1.34"
"9/7/2015","1441584000","73067050.50000","93.52582464","1.28"
"9/8/2015","1441670400","73092943.00000","92.09710818","1.26"
"9/9/2015","1441756800","73119370.65625","88.4744384940625","1.21"
"9/10/2015","1441843200","73145814.87500","87.04351970125","1.19"
"9/11/2015","1441929600","73173054.71875","67.31921034125","0.92"
"9/12/2015","1442016000","73199455.81250","84.179374184375","1.15"
"9/13/2015","1442102400","73225627.21875","65.1708082246875","0.89"
"9/14/2015","1442188800","73251215.34375","70.32116673","0.96"
"9/15/2015","1442275200","73276830.65625","69.6129891234375","0.95"
"9/16/2015","1442361600","73303148.78125","68.904959854375","0.94"
"9/17/2015","1442448000","73328584.40625","64.5291542775","0.88"
"9/18/2015","1442534400","73354486.12500","62.35131320625","0.85"
"9/19/2015","1442620800","73381665.81250","65.309682573125","0.89"
"9/20/2015","1442707200","73409648.46875","65.3345871371875","0.89"
"9/21/2015","1442793600","73436300.34375","69.030122323125","0.94"
"9/22/2015","1442880000","73462670.65625","59.5047632315625","0.81"
"9/23/2015","1442966400","73489750.96875","66.8756733815625","0.91"
"9/24/2015","1443052800","73516136.75000","58.8129094","0.80"
"9/25/2015","1443139200","73543140.18750","50.0093353275","0.68"
"9/26/2015","1443225600","73569050.50000","56.648168885","0.77"
"9/27/2015","1443312000","73594061.59375","51.515843115625","0.70"
"9/28/2015","1443398400","73618775.81250","44.1712654875","0.60"
"9/29/2015","1443484800","73643144.25000","50.07733809","0.68"
"9/30/2015","1443571200","73668238.00000","52.30444898","0.71"
"10/1/2015","1443657600","73695660.03125","47.9021790203125","0.65"
"10/2/2015","1443744000","73722573.15625","48.656898283125","0.66"
"10/3/2015","1443830400","73749026.90625","50.14933829625","0.68"
"10/4/2015","1443916800","73774507.06250","45.002449308125","0.61"
"10/5/2015","1444003200","73800643.93750","45.018392801875","0.61"
"10/6/2015","1444089600","73825680.50000","47.986692325","0.65"
"10/7/2015","1444176000","73851814.09375","44.31108845625","0.60"
"10/8/2015","1444262400","73878596.28125","45.804729694375","0.62"
"10/9/2015","1444348800","73904043.93750","47.29858812","0.64"
"10/10/2015","1444435200","73929543.62500","47.31490792","0.64"
"10/11/2015","1444521600","73956054.40625","44.37363264375","0.60"
"10/12/2015","1444608000","73982854.40625","46.6091982759375","0.63"
"10/13/2015","1444694400","74009522.68750","44.4057136125","0.60"
"10/14/2015","1444780800","74035398.31250","37.01769915625","0.50"
"10/15/2015","1444867200","74061008.78125","41.4741649175","0.56"
"10/16/2015","1444953600","74086450.18750","39.265818599375","0.53"
"10/17/2015","1445040000","74112900.81250","38.5387084225","0.52"
"10/18/2015","1445126400","74138749.09375","37.8107620378125","0.51"
"10/19/2015","1445212800","74164715.81250","37.08235790625","0.50"
"10/20/2015","1445299200","74190908.31250","32.6439996575","0.44"
"10/22/2015","1445472000","74216239.09375","45.2719058471875","0.61"
"10/21/2015","1445385600","74242285.50000","31.18175991","0.42"
"10/23/2015","1445558400","74269844.09375","41.5911126925","0.56"
"10/24/2015","1445644800","74296959.09375","41.6062970925","0.56"
"10/25/2015","1445731200","74323773.31250","46.08073945375","0.62"
"10/26/2015","1445817600","74349688.62500","52.78827892375","0.71"
"10/27/2015","1445904000","74377214.87500","61.73308834625","0.83"
"10/28/2015","1445990400","74403563.31250","73.659527679375","0.99"
"10/29/2015","1446076800","74431070.34375","83.362798785","1.12"
"10/30/2015","1446163200","74458794.25000","84.883025445","1.14"
"10/31/2015","1446249600","74486542.06250","64.803291594375","0.87"
"11/1/2015","1446336000","74514722.21875","73.7695749965625","0.99"
"11/2/2015","1446422400","74541856.43750","73.796437873125","0.99"
"11/3/2015","1446508800","74569462.21875","79.043629951875","1.06"
"11/4/2015","1446595200","74597178.62500","59.6777429","0.80"
"11/5/2015","1446681600","74624470.03125","65.6695336275","0.88"
"11/6/2015","1446768000","74651892.21875","73.9053732965625","0.99"
"11/7/2015","1446854400","74678607.53125","69.4511050040625","0.93"
"11/8/2015","1446940800","74705896.59375","74.70589659375","1.00"
"11/9/2015","1447027200","74732956.12500","74.732956125","1.00"
"11/10/2015","1447113600","74760400.18750","67.28436016875","0.90"
"11/11/2015","1447200000","74788226.75000","56.0911700625","0.75"
"11/12/2015","1447286400","74816251.28125","65.8383011275","0.88"
"11/13/2015","1447372800","74844436.43750","67.35999279375","0.90"
"11/14/2015","1447459200","74872794.09375","65.8880588025","0.88"
"11/15/2015","1447545600","74900914.25000","68.90884111","0.92"
"11/16/2015","1447632000","74928309.40625","69.6833277478125","0.93"
"11/17/2015","1447718400","74956103.00000","74.9561030","1.00"
"11/18/2015","1447804800","74983355.03125","74.98335503125","1.00"
"11/19/2015","1447891200","75009918.46875","70.509323360625","0.94"
"11/20/2015","1447977600","75035048.93750","69.0322450225","0.92"
"11/21/2015","1448064000","75061831.12500","72.05935788","0.96"
"11/22/2015","1448150400","75088819.71875","72.8361551271875","0.97"
"11/23/2015","1448236800","75116092.06250","69.1068046975","0.92"
"11/24/2015","1448323200","75142940.18750","68.380075570625","0.91"
"11/25/2015","1448409600","75169412.06250","65.397388494375","0.87"
"11/26/2015","1448496000","75195950.50000","64.66851743","0.86"
"11/27/2015","1448582400","75223837.37500","66.19697689","0.88"
"11/28/2015","1448668800","75251045.34375","68.4784512628125","0.91"
"11/29/2015","1448755200","75278393.15625","65.4922020459375","0.87"
"11/30/2015","1448841600","75305749.40625","66.2690594775","0.88"
"12/1/2015","1448928000","75333292.21875","65.5399642303125","0.87"
"12/3/2015","1449100800","75361355.50000","62.549925065","0.83"
"12/2/2015","1449014400","75387362.53125","61.817637275625","0.82"
"12/4/2015","1449187200","75414041.90625","63.34779520125","0.84"
"12/5/2015","1449273600","75440623.78125","65.6333426896875","0.87"
"12/6/2015","1449360000","75466879.56250","62.637510036875","0.83"
"12/7/2015","1449446400","75493598.46875","59.6399427903125","0.79"
"12/8/2015","1449532800","75519910.96875","61.1711278846875","0.81"
"12/9/2015","1449619200","75548235.03125","61.1940703753125","0.81"
"12/10/2015","1449705600","75575712.37500","63.483598395","0.84"
"12/11/2015","1449792000","75602735.18750","68.04246166875","0.90"
"12/12/2015","1449878400","75629941.75000","72.60474408","0.96"
"12/13/2015","1449964800","75657849.09375","69.60522116625","0.92"
"12/14/2015","1450051200","75684557.68750","74.927712110625","0.99"
"12/15/2015","1450137600","75711572.21875","75.71157221875","1.00"
"12/16/2015","1450224000","75738029.56250","60.59042365","0.80"
"12/17/2015","1450310400","75764912.68750","71.21901792625","0.94"
"12/18/2015","1450396800","75791584.25000","68.212425825","0.90"
"12/19/2015","1450483200","75818278.78125","67.4782681153125","0.89"
"12/20/2015","1450569600","75844714.87500","81.15384491625","1.07"
"12/21/2015","1450656000","75871172.68750","69.042767145625","0.91"
"12/22/2015","1450742400","75898547.06250","66.790721415","0.88"
"12/23/2015","1450828800","75925946.43750","66.055573400625","0.87"
"12/24/2015","1450915200","75952633.00000","66.07879071","0.87"
"12/25/2015","1451001600","75979436.59375","66.8619042025","0.88"
"12/26/2015","1451088000","76005996.75000","64.6050972375","0.85"
"12/27/2015","1451174400","76032850.50000","69.95022246","0.92"
"12/28/2015","1451260800","76059908.46875","66.1721203678125","0.87"
"12/29/2015","1451347200","76086569.56250","65.43444982375","0.86"
"12/30/2015","1451433600","76113305.81250","67.740842173125","0.89"
"12/31/2015","1451520000","76140217.84375","72.3332069515625","0.95"
"1/1/2016","1451606400","76166284.40625","70.07298165375","0.92"
"1/2/2016","1451692800","76193668.31250","72.383984896875","0.95"
"1/3/2016","1451779200","76221344.09375","73.17249033","0.96"
"1/4/2016","1451865600","76248764.71875","72.4363264828125","0.95"
"1/5/2016","1451952000","76276603.93750","71.70000770125","0.94"
"1/6/2016","1452038400","76304229.40625","72.4890179359375","0.95"
"1/7/2016","1452124800","76331251.59375","71.751376498125","0.94"
"1/8/2016","1452211200","76359248.31250","75.595655829375","0.99"
"1/9/2016","1452297600","76386844.09375","75.6229756528125","0.99"
"1/10/2016","1452384000","76414132.06250","76.4141320625","1.00"
"1/11/2016","1452470400","76441137.21875","82.55642819625","1.08"
"1/12/2016","1452556800","76467038.00000","93.28978636","1.22"
"1/13/2016","1452643200","76493573.31250","87.20267357625","1.14"
"1/14/2016","1452729600","76520492.53125","88.76377133625","1.16"
"1/15/2016","1452816000","76547289.87500","91.85674785","1.20"
"1/16/2016","1452902400","76573813.00000","93.42005186","1.22"
"1/17/2016","1452988800","76600412.84375","100.3465408253125","1.31"
"1/18/2016","1453075200","76627033.00000","112.64173851","1.47"
"1/19/2016","1453161600","76653125.81250","93.51681349125","1.22"
"1/20/2016","1453248000","76679668.31250","118.08668920125","1.54"
"1/21/2016","1453334400","76705587.53125","118.126604798125","1.54"
"1/22/2016","1453420800","76731842.53125","116.6324006475","1.52"
"1/23/2016","1453507200","76757612.21875","155.8179528040625","2.03"
"1/24/2016","1453593600","76784855.18750","161.24819589375","2.10"
"1/25/2016","1453680000","76810552.21875","192.026380546875","2.50"
"1/26/2016","1453766400","76837541.43750","176.72634530625","2.30"
"1/27/2016","1453852800","76863642.21875","186.010014169375","2.42"
"1/28/2016","1453939200","76890206.90625","196.0700276109375","2.55"
"1/29/2016","1454025600","76916367.37500","185.36844537375","2.41"
"1/30/2016","1454112000","76942560.50000","187.73984762","2.44"
"1/31/2016","1454198400","76968242.37500","169.330133225","2.20"
"2/1/2016","1454284800","76994673.62500","167.07844176625","2.17"
"2/2/2016","1454371200","77020542.06250","188.700328053125","2.45"
"2/3/2016","1454457600","77047840.03125","194.9310352790625","2.53"
"2/4/2016","1454544000","77074402.37500","198.08121410375","2.57"
"2/5/2016","1454630400","77100960.96875","197.37846008","2.56"
"2/6/2016","1454716800","77127306.75000","195.1320860775","2.53"
"2/7/2016","1454803200","77153991.43750","231.4619743125","3.00"
"2/8/2016","1454889600","77180646.43750","243.8908427425","3.16"
"2/9/2016","1454976000","77207117.53125","290.2987619175","3.76"
"2/10/2016","1455062400","77233278.78125","335.9647626984375","4.35"
"2/11/2016","1455148800","77259756.59375","492.917247068125","6.38"
"2/13/2016","1455321600","77286638.15625","403.436251175625","5.22"
"2/12/2016","1455235200","77313140.18750","407.440248788125","5.27"
"2/14/2016","1455408000","77339469.25000","402.1652401","5.20"
"2/15/2016","1455494400","77365694.56250","403.84892561625","5.22"
"2/16/2016","1455580800","77392140.34375","328.9165964609375","4.25"
"2/17/2016","1455667200","77417812.37500","298.8327557675","3.86"
"2/18/2016","1455753600","77444027.21875","337.65595867375","4.36"
"2/19/2016","1455840000","77470682.68750","344.744537959375","4.45"
"2/20/2016","1455926400","77497243.46875","338.6629539584375","4.37"
"2/21/2016","1456012800","77523780.03125","358.9351015446875","4.63"
"2/22/2016","1456099200","77550537.84375","434.283011925","5.60"
"2/23/2016","1456185600","77576707.84375","442.187234709375","5.70"
"2/24/2016","1456272000","77603134.71875","483.4675292978125","6.23"
"2/25/2016","1456358400","77629958.46875","460.3456537196875","5.93"
"2/26/2016","1456444800","77656612.53125","468.2693735634375","6.03"
"2/27/2016","1456531200","77682812.37500","490.17854608625","6.31"
"2/28/2016","1456617600","77709234.40625","505.110023640625","6.50"
"2/29/2016","1456704000","77734463.93750","493.613846003125","6.35"
"3/1/2016","1456790400","77760945.03125","590.2055727871875","7.59"
"3/2/2016","1456876800","77787589.25000","676.752026475","8.70"
"3/3/2016","1456963200","77813700.50000","727.558099675","9.35"
"3/4/2016","1457049600","77839585.81250","775.2822746925","9.96"
"3/5/2016","1457136000","77866168.00000","856.5278480","11.00"
"3/6/2016","1457222400","77891567.68750","855.24941320875","10.98"
"3/7/2016","1457308800","77917553.15625","740.216754984375","9.50"
"3/8/2016","1457395200","77943376.28125","770.08055765875","9.88"
"3/9/2016","1457481600","77969119.56250","900.543330946875","11.55"
"3/10/2016","1457568000","77995747.06250","866.532749864375","11.11"
"3/11/2016","1457654400","78022049.56250","877.748057578125","11.25"
"3/12/2016","1457740800","78048419.71875","1034.1415612734375","13.25"
"3/13/2016","1457827200","78075670.18750","1171.1350528125","15.00"
"3/14/2016","1457913600","78102078.15625","976.275976953125","12.50"
"3/15/2016","1458000000","78133301.75000","1022.7649199075","13.09"
"3/16/2016","1458086400","78164791.90625","1009.88911142875","12.92"
"3/17/2016","1458172800","78196816.43750","871.11253511375","11.14"
"3/18/2016","1458259200","78228103.62500","840.95211396875","10.75"
"3/19/2016","1458345600","78260182.06250","825.644920759375","10.55"
"3/20/2016","1458432000","78291777.21875","787.615278820625","10.06"
"3/21/2016","1458518400","78323160.18750","937.528227444375","11.97"
"3/22/2016","1458604800","78354872.06250","858.769397805","10.96"
"3/23/2016","1458691200","78386166.12500","963.36598167625","12.29"
"3/24/2016","1458777600","78418237.21875","872.7949802446875","11.13"
"3/25/2016","1458864000","78450127.06250","838.631858298125","10.69"
"3/26/2016","1458950400","78482062.37500","863.302686125","11.00"
"3/27/2016","1459036800","78513693.15625","824.393778140625","10.50"
"3/28/2016","1459123200","78544999.71875","909.551096743125","11.58"
"3/29/2016","1459209600","78576437.53125","921.7016122415625","11.73"
"3/30/2016","1459296000","78608138.00000","933.86467944","11.88"
"3/31/2016","1459382400","78639526.90625","897.2770020003125","11.41"
"4/1/2016","1459468800","78671411.59375","914.9485168353125","11.63"
"4/2/2016","1459555200","78702492.84375","913.7359419159375","11.61"
"4/3/2016","1459641600","78734222.53125","911.742296911875","11.58"
"4/4/2016","1459728000","78766175.65625","874.304549784375","11.10"
"4/5/2016","1459814400","78797750.50000","818.708627695","10.39"
"4/6/2016","1459900800","78829013.15625","850.5650519559375","10.79"
"4/7/2016","1459987200","78860180.50000","794.91061944","10.08"
"4/8/2016","1460073600","78892094.87500","768.4090040825","9.74"
"4/9/2016","1460160000","78923008.46875","722.93475757375","9.16"
"4/10/2016","1460246400","78954790.18750","694.80215365","8.80"
"4/11/2016","1460332800","78985756.75000","688.75579886","8.72"
"4/12/2016","1460419200","79017139.56250","594.999060905625","7.53"
"4/13/2016","1460505600","79048625.65625","633.969977763125","8.02"
"4/14/2016","1460592000","79080026.75000","670.59862684","8.48"
"4/15/2016","1460678400","79111760.18750","650.29866874125","8.22"
"4/16/2016","1460764800","79143291.43750","671.13511139","8.48"
"4/17/2016","1460851200","79174794.56250","748.201808615625","9.45"
"4/18/2016","1460937600","79206654.09375","706.52335451625","8.92"
"4/19/2016","1461024000","79237980.65625","694.9170903553125","8.77"
"4/20/2016","1461110400","79269812.06250","676.96419501375","8.54"
"4/21/2016","1461196800","79301185.96875","646.3046656453125","8.15"
"4/22/2016","1461283200","79332762.68750","621.175531843125","7.83"
"4/23/2016","1461369600","79364456.28125","659.5186316971875","8.31"
"4/24/2016","1461456000","79395951.28125","635.16761025","8.00"
"4/25/2016","1461542400","79428088.31250","590.150696161875","7.43"
"4/26/2016","1461628800","79459376.12500","595.9453209375","7.50"
"4/27/2016","1461715200","79491251.12500","617.64702124125","7.77"
"4/28/2016","1461801600","79522933.62500","580.5174154625","7.30"
"4/29/2016","1461888000","79554617.21875","597.4551753128125","7.51"
"4/30/2016","1461974400","79586508.93750","702.748873918125","8.83"
"5/1/2016","1462060800","79617521.75000","697.44949053","8.76"
"5/2/2016","1462147200","79649433.31250","798.883816124375","10.03"
"5/3/2016","1462233600","79681224.56250","746.613074150625","9.37"
"5/4/2016","1462320000","79712683.31250","751.690603636875","9.43"
"5/5/2016","1462406400","79744463.31250","780.698295829375","9.79"
"5/6/2016","1462492800","79776200.96875","739.5253829803125","9.27"
"5/7/2016","1462579200","79807774.09375","742.212299071875","9.30"
"5/8/2016","1462665600","79839623.31250","753.68604407","9.44"
"5/9/2016","1462752000","79871424.71875","744.40167837875","9.32"
"5/10/2016","1462838400","79903125.65625","750.2903499121875","9.39"
"5/11/2016","1462924800","79934378.78125","796.9457564490625","9.97"
"5/12/2016","1463011200","79966635.81250","807.66302170625","10.10"
"5/13/2016","1463097600","79998832.53125","838.3877649275","10.48"
"5/14/2016","1463184000","80030500.34375","811.509273485625","10.14"
"5/15/2016","1463270400","80062308.93750","795.81935083875","9.94"
"5/16/2016","1463356800","80093820.50000","884.23577832","11.04"
"5/17/2016","1463443200","80126012.68750","982.34491554875","12.26"
"5/18/2016","1463529600","80158417.06250","1065.305362760625","13.29"
"5/19/2016","1463616000","80190320.65625","1161.9577463090625","14.49"
"5/20/2016","1463702400","80222410.34375","1101.4536940196875","13.73"
"5/21/2016","1463788800","80254249.87500","1119.54678575625","13.95"
"5/22/2016","1463875200","80286506.12500","1140.87125203625","14.21"
"5/23/2016","1463961600","80318586.75000","1080.2849917875","13.45"
"5/24/2016","1464048000","80350590.03125","1014.024446194375","12.62"
"5/25/2016","1464134400","80382947.06250","1007.198326693125","12.53"
"5/26/2016","1464220800","80414991.43750","994.733444081875","12.37"
"5/28/2016","1464393600","80447310.03125","929.97090396125","11.56"
"5/27/2016","1464307200","80479631.75000","894.1287087425","11.11"
"5/29/2016","1464480000","80511604.09375","988.68249827125","12.28"
"5/30/2016","1464566400","80543608.15625","1005.18422979","12.48"
"5/31/2016","1464652800","80575141.12500","1115.96570458125","13.85"
"6/1/2016","1464739200","80607285.34375","1114.7987563040625","13.83"
"6/2/2016","1464825600","80639467.53125","1111.211862580625","13.78"
"6/3/2016","1464912000","80671739.71875","1111.656573324375","13.78"
"6/4/2016","1464998400","80703881.28125","1102.415018301875","13.66"
"6/5/2016","1465084800","80735464.40625","1118.1861820265625","13.85"
"6/6/2016","1465171200","80767836.28125","1127.51899448625","13.96"
"6/7/2016","1465257600","80799782.21875","1164.3248617721875","14.41"
"6/8/2016","1465344000","80832085.18750","1167.2153101075","14.44"
"6/9/2016","1465430400","80864311.12500","1171.72386820125","14.49"
"6/10/2016","1465516800","80895475.34375","1130.1097905521875","13.97"
"6/11/2016","1465603200","80927850.81250","1133.799189883125","14.01"
"6/12/2016","1465689600","80960067.68750","1260.548253894375","15.57"
"6/13/2016","1465776000","80992291.90625","1421.4147229546875","17.55"
"6/14/2016","1465862400","81024437.37500","1515.1569789125","18.70"
"6/15/2016","1465948800","81056304.40625","1483.330370634375","18.30"
"6/16/2016","1466035200","81088182.06250","1671.227432308125","20.61"
"6/17/2016","1466121600","81121598.46875","1256.5735602809375","15.49"
"6/18/2016","1466208000","81155985.65625","921.931997055","11.36"
"6/19/2016","1466294400","81189181.12500","1001.06260327125","12.33"
"6/20/2016","1466380800","81220895.96875","950.284482834375","11.70"
"6/21/2016","1466467200","81252884.40625","1032.7241608034375","12.71"
"6/22/2016","1466553600","81285555.03125","1073.7821819628125","13.21"
"6/24/2016","1466726400","81317726.90625","1158.7776084140625","14.25"
"6/23/2016","1466640000","81349575.03125","1104.727228924375","13.58"
"6/25/2016","1466812800","81381260.96875","1162.12440663375","14.28"
"6/26/2016","1466899200","81413575.65625","1125.135615569375","13.82"
"6/27/2016","1466985600","81445670.50000","1143.49721382","14.04"
"6/28/2016","1467072000","81477831.90625","989.9556576609375","12.15"
"6/29/2016","1467158400","81509701.90625","1040.06379632375","12.76"
"6/30/2016","1467244800","81541688.00000","1011.1169312","12.40"
"7/1/2016","1467331200","81574306.28125","997.6537658196875","12.23"
"7/2/2016","1467417600","81606222.84375","982.53892303875","12.04"
"7/3/2016","1467504000","81638262.53125","967.4134109953125","11.85"
"7/4/2016","1467590400","81670403.46875","926.142375335625","11.34"
"7/5/2016","1467676800","81701981.28125","853.7857043890625","10.45"
"7/6/2016","1467763200","81734336.12500","859.02787267375","10.51"
"7/7/2016","1467849600","81766232.06250","823.385956869375","10.07"
"7/8/2016","1467936000","81798181.59375","924.319452009375","11.30"
"7/9/2016","1468022400","81830979.71875","893.59429852875","10.92"
"7/10/2016","1468108800","81862945.18750","898.036508706875","10.97"
"7/11/2016","1468195200","81894930.50000","866.44836469","10.58"
"7/12/2016","1468281600","81926691.59375","863.507329398125","10.54"
"7/13/2016","1468368000","81958850.18750","855.6503959575","10.44"
"7/14/2016","1468454400","81990660.96875","946.9921341890625","11.55"
"7/15/2016","1468540800","82022545.65625","974.42784239625","11.88"
"7/16/2016","1468627200","82054716.12500","951.01415988875","11.59"
"7/17/2016","1468713600","82086493.46875","918.5478619153125","11.19"
"7/18/2016","1468800000","82118991.59375","905.7724772790625","11.03"
"7/19/2016","1468886400","82150765.50000","955.413402765","11.63"
"7/20/2016","1468972800","82182680.34375","1030.570811510625","12.54"
"7/21/2016","1469059200","82215464.09375","1040.847775426875","12.66"
"7/22/2016","1469145600","82247154.71875","1218.902832931875","14.82"
"7/23/2016","1469232000","82279549.71875","1184.82551595","14.40"
"7/24/2016","1469318400","82311025.96875","1039.5882579853125","12.63"
"7/25/2016","1469404800","82343017.53125","1139.6273626325","13.84"
"7/26/2016","1469491200","82373795.03125","995.0754439775","12.08"
"7/27/2016","1469577600","82406732.84375","1075.4078636109375","13.05"
"7/28/2016","1469664000","82439087.06250","1060.991050494375","12.87"
"7/29/2016","1469750400","82471026.43750","1061.402110250625","12.87"
"7/30/2016","1469836800","82502668.15625","1037.0585387240625","12.57"
"7/31/2016","1469923200","82534887.68750","978.86376797375","11.86"
"8/1/2016","1470009600","82566482.06250","911.53396197","11.04"
"8/2/2016","1470096000","82597837.21875","685.562048915625","8.30"
"8/3/2016","1470182400","82629544.87500","860.9998575975","10.42"
"8/4/2016","1470268800","82662397.68750","926.645478076875","11.21"
"8/5/2016","1470355200","82694629.71875","913.7756583921875","11.05"
"8/6/2016","1470441600","82726219.56250","905.852104209375","10.95"
